client_id,group_test,age,age_label,gender,num_accts,balance,tenure_years,tenure_months
2902755,test,60.0,Senior,M,2.0,32619.83,23.0,276.0
965093,control,65.5,Senior,U,2.0,271580.37,22.0,272.0
6993367,test,60.0,Senior,M,3.0,676416.88,20.0,240.0
8666599,control,36.5,Middle-aged,M,4.0,650895.74,18.0,226.0
3867575,test,48.5,Middle-aged,F,2.0,67233.1,6.0,78.0
2076943,test,35.5,Middle-aged,U,3.0,70234.85,6.0,82.0
5159329,test,60.0,Senior,F,2.0,245612.96,17.0,215.0
766464,test,49.0,Middle-aged,F,3.0,44912.57,15.0,189.0
5622776,control,50.5,Middle-aged,U,2.0,42077.42,4.0,59.0
6164188,test,24.5,Young dults,U,2.0,30426.13,5.0,70.0
3430793,test,61.5,Senior,F,2.0,34510.48,15.0,190.0
7597104,control,58.0,Middle-aged,U,2.0,70023.54000000001,8.0,96.0
7787757,test,43.5,Middle-aged,U,2.0,56210.67999999999,5.0,67.0
4479820,test,74.5,Senior,U,2.0,126750.44,5.0,60.0
7296988,test,31.5,Middle-aged,U,3.0,115493.37,5.0,70.0
8717102,test,39.0,Middle-aged,U,3.0,65856.25,6.0,82.0
2187800,test,32.0,Middle-aged,M,2.0,504916.13,13.0,163.0
881186,control,19.0,Young dults,U,2.0,28011.66,5.0,70.0
7325864,control,36.5,Middle-aged,F,2.0,50543.28,5.0,66.0
256318,control,31.0,Middle-aged,F,2.0,41700.22,9.0,109.0
4474897,test,31.0,Middle-aged,M,2.0,33680.42,15.0,183.0
650791,control,32.0,Middle-aged,U,2.0,44444.55,5.0,60.0
7087599,test,61.5,Senior,F,2.0,32983.8,10.0,130.0
1919788,control,47.0,Middle-aged,U,2.0,62600.24,12.0,151.0
954023,control,56.0,Middle-aged,M,2.0,98414.6,17.0,204.0
9770321,control,40.0,Middle-aged,M,2.0,27333.5,11.0,135.0
4178298,test,69.0,Senior,M,2.0,489408.45,13.0,162.0
7751403,control,80.0,Senior,U,2.0,69690.92,4.0,59.0
7841191,test,66.5,Senior,M,2.0,29139.91,13.0,161.0
3901582,test,64.5,Senior,U,2.0,96748.3,7.0,84.0
5321407,test,26.0,Young dults,U,2.0,74291.2,11.0,137.0
3638494,test,42.5,Middle-aged,F,2.0,144796.34,9.0,118.0
5889547,test,31.5,Middle-aged,M,3.0,44085.52,8.0,103.0
2088839,test,52.5,Middle-aged,U,2.0,30060.26,4.0,58.0
763301,test,64.0,Senior,F,2.0,174607.59999999998,15.0,189.0
7411821,test,56.5,Middle-aged,M,4.0,1316854.11,39.0,479.0
6636518,test,37.0,Middle-aged,M,2.0,29237.89,14.0,168.0
1159466,test,28.0,Young dults,U,2.0,51107.65,7.0,93.0
9237119,test,25.0,Young dults,U,2.0,286138.71,6.0,83.0
3709450,control,66.0,Senior,U,2.0,30062.95,7.0,86.0
5636083,control,50.5,Middle-aged,F,2.0,130264.33,5.0,63.0
4059114,test,63.5,Senior,F,2.0,187904.67,29.0,358.0
3494648,test,25.0,Young dults,U,2.0,52574.61,5.0,69.0
2954672,test,32.0,Middle-aged,U,2.0,42636.17999999999,4.0,58.0
6870401,control,34.5,Middle-aged,F,2.0,65638.5,11.0,139.0
2032400,test,60.5,Senior,U,2.0,75746.39,7.0,95.0
335786,test,32.0,Middle-aged,F,2.0,136699.74,14.0,174.0
6390777,test,60.0,Senior,F,2.0,33619.44,5.0,71.0
6389839,test,21.5,Young dults,U,2.0,66074.29999999999,6.0,83.0
2332428,test,54.5,Middle-aged,M,3.0,177808.2,13.0,162.0
6879093,test,64.5,Senior,F,3.0,36389.31,25.0,306.0
9531590,control,68.5,Senior,F,2.0,53440.9,22.0,274.0
6972497,test,42.5,Middle-aged,F,3.0,167341.62,22.0,272.0
2944846,test,31.0,Middle-aged,F,2.0,53683.67999999999,22.0,264.0
5810660,control,51.0,Middle-aged,F,3.0,40879.25,21.0,253.0
5451809,control,51.0,Middle-aged,U,3.0,198933.17,21.0,253.0
4208202,control,37.5,Middle-aged,M,3.0,785126.03,18.0,226.0
8599053,test,46.0,Middle-aged,M,2.0,30177.4,18.0,222.0
5686231,test,25.0,Young dults,M,2.0,33956.82,15.0,181.0
5695156,test,37.5,Middle-aged,M,3.0,60752.67,11.0,139.0
4054841,test,38.5,Middle-aged,U,3.0,58547.55,7.0,91.0
4524298,control,55.0,Middle-aged,U,2.0,30854.53,13.0,163.0
6338935,control,33.5,Middle-aged,F,2.0,66456.67,15.0,188.0
1741236,control,66.0,Senior,F,2.0,57098.4,34.0,408.0
8118015,control,57.5,Middle-aged,U,2.0,35764.58,6.0,83.0
1661613,control,57.5,Middle-aged,U,2.0,27952.77,5.0,71.0
4454797,control,56.5,Middle-aged,M,2.0,213628.89,13.0,164.0
2107816,control,62.0,Senior,U,2.0,25638.19,6.0,80.0
8399455,control,84.0,Senior,F,2.0,79467.1,27.0,325.0
9780489,control,32.5,Middle-aged,M,2.0,62182.95,11.0,133.0
4501424,control,31.5,Middle-aged,U,3.0,115625.94,4.0,59.0
3934480,control,44.0,Middle-aged,U,4.0,76567.5,8.0,98.0
3337387,test,28.5,Young dults,M,2.0,30290.69,10.0,127.0
897558,control,65.0,Senior,U,2.0,96123.55,7.0,90.0
1516908,control,55.0,Middle-aged,M,2.0,26945.87,10.0,126.0
6237440,test,27.0,Young dults,U,2.0,35263.7,5.0,65.0
1706325,test,57.5,Middle-aged,M,3.0,1074696.79,14.0,170.0
2424864,test,30.5,Time to die,U,2.0,86549.29999999999,8.0,101.0
4813523,test,78.5,Senior,U,2.0,36246.1,5.0,64.0
6829143,test,44.5,Middle-aged,F,2.0,25142.15,15.0,181.0
6213568,test,50.0,Middle-aged,F,2.0,107552.62,6.0,76.0
6181347,test,29.0,Young dults,U,3.0,37657.9,7.0,92.0
2785143,test,33.0,Middle-aged,F,3.0,150687.75,9.0,115.0
3399869,test,34.5,Middle-aged,F,2.0,70463.16,14.0,177.0
191877,test,58.5,Middle-aged,U,2.0,194366.68,5.0,68.0
162894,test,28.5,Young dults,U,3.0,169388.56,6.0,81.0
660953,control,42.5,Middle-aged,U,2.0,53438.09,7.0,91.0
452875,control,48.5,Middle-aged,F,3.0,62269.31,14.0,179.0
3116584,control,36.0,Middle-aged,F,2.0,88509.03,12.0,145.0
5865838,control,29.0,Young dults,U,2.0,73996.62,6.0,82.0
1131564,test,47.5,Middle-aged,M,2.0,119046.61,11.0,143.0
4104755,test,55.5,Middle-aged,M,2.0,31714.52,14.0,179.0
8626111,test,36.5,Middle-aged,U,2.0,27700.18,5.0,71.0
486476,test,25.5,Young dults,U,2.0,25161.45,5.0,70.0
4016272,control,34.5,Middle-aged,U,5.0,213967.65,12.0,154.0
6756488,control,35.5,Middle-aged,M,3.0,83150.79999999999,9.0,108.0
9147871,test,25.5,Young dults,M,2.0,47331.83,5.0,67.0
6695772,control,51.5,Middle-aged,U,2.0,55441.06,15.0,181.0
9872389,control,38.0,Middle-aged,F,3.0,59385.97,13.0,163.0
174360,control,30.0,Young dults,F,3.0,71603.95,14.0,174.0
7918244,control,57.5,Middle-aged,U,3.0,116266.1,6.0,80.0
4426218,control,43.0,Middle-aged,U,2.0,28003.69,4.0,58.0
8140069,test,60.5,Senior,F,2.0,70583.85,10.0,121.0
691954,test,68.0,Senior,F,2.0,51972.91,23.0,277.0
8894235,control,59.5,Middle-aged,M,3.0,1827503.02,30.0,363.0
1993746,control,63.5,Senior,M,2.0,122111.84,22.0,267.0
4179251,control,29.5,Young dults,U,2.0,111555.67,6.0,77.0
2839485,test,55.5,Middle-aged,F,2.0,69531.92,15.0,190.0
5605332,test,66.0,Senior,M,2.0,252704.66,12.0,151.0
425546,test,53.0,Middle-aged,M,2.0,557177.1900000001,7.0,91.0
3460547,test,23.0,Young dults,F,2.0,59171.31,23.0,286.0
3380167,test,50.5,Middle-aged,F,2.0,97656.79,21.0,263.0
863452,test,65.0,Senior,M,2.0,40355.87,21.0,261.0
5655370,control,71.0,Senior,F,2.0,66014.95,21.0,252.0
9660158,control,43.5,Middle-aged,M,3.0,346572.08,20.0,251.0
9368027,control,73.5,Senior,M,3.0,286748.68,20.0,250.0
5842501,test,54.5,Middle-aged,F,3.0,188347.92,20.0,247.0
361296,control,52.5,Middle-aged,M,3.0,79164.62,20.0,240.0
3755271,control,61.0,Senior,M,2.0,544094.02,19.0,239.0
3034927,test,36.5,Middle-aged,F,2.0,27696.71,8.0,106.0
9594636,test,27.0,Young dults,U,2.0,27507.31,8.0,105.0
2402724,control,57.0,Middle-aged,F,2.0,72334.04999999999,14.0,169.0
6635364,test,29.0,Young dults,F,2.0,91175.31,12.0,155.0
1554378,control,31.0,Middle-aged,M,2.0,38425.24,13.0,165.0
6898261,test,27.5,Young dults,U,2.0,31417.51,4.0,58.0
2875988,control,54.0,Middle-aged,M,2.0,27922.59,15.0,181.0
3584930,test,46.5,Middle-aged,M,5.0,499848.49,15.0,181.0
5412691,test,66.0,Senior,M,2.0,287032.12,15.0,190.0
8220863,control,39.0,Middle-aged,M,3.0,197857.78,7.0,85.0
4920156,test,39.0,Middle-aged,F,2.0,36239.97,5.0,63.0
7248297,control,41.5,Middle-aged,F,2.0,145806.11,13.0,165.0
7075871,test,41.0,Middle-aged,M,2.0,32828.13,10.0,121.0
2556258,control,54.5,Middle-aged,M,3.0,33822.44,14.0,169.0
8640165,test,42.5,Middle-aged,M,2.0,43250.13,21.0,253.0
2791546,control,23.0,Young dults,U,2.0,38332.73,4.0,57.0
1630675,test,62.0,Senior,M,2.0,291715.29,17.0,205.0
3155140,control,25.5,Young dults,U,2.0,50003.83,6.0,83.0
7288768,control,48.5,Middle-aged,F,2.0,162946.06,10.0,125.0
2103586,control,47.0,Middle-aged,F,2.0,37657.23,10.0,123.0
7078031,control,36.0,Middle-aged,U,3.0,38808.39,4.0,58.0
228783,test,63.0,Senior,U,2.0,342114.06,5.0,70.0
9121064,control,61.0,Senior,M,2.0,34539.58,9.0,118.0
1392438,test,40.0,Middle-aged,M,2.0,42529.07,16.0,195.0
6133343,control,25.5,Young dults,M,2.0,39445.15,8.0,106.0
7703886,test,30.5,Time to die,M,2.0,25202.85,13.0,165.0
3835303,test,29.5,Young dults,F,2.0,125863.57,10.0,130.0
1908999,test,44.5,Middle-aged,M,2.0,31621.43,13.0,162.0
1813423,test,37.5,Middle-aged,U,3.0,43282.99,6.0,82.0
8003355,test,29.5,Young dults,M,3.0,492059.2,10.0,130.0
287756,control,37.0,Middle-aged,F,2.0,34268.89,13.0,166.0
2001599,test,31.0,Middle-aged,F,3.0,78774.51,10.0,130.0
5610637,test,30.0,Young dults,M,3.0,66963.54999999999,10.0,123.0
6676256,test,24.0,Young dults,U,3.0,66469.35,6.0,73.0
2502178,test,22.5,Young dults,U,2.0,54856.24,7.0,95.0
4915208,control,47.5,Middle-aged,U,2.0,38668.19,4.0,59.0
6001061,control,32.0,Middle-aged,M,3.0,123908.1,10.0,121.0
2113565,control,54.0,Middle-aged,M,2.0,81382.1,15.0,191.0
6984087,test,57.5,Middle-aged,U,3.0,61054.23,8.0,96.0
9888495,control,55.5,Middle-aged,M,3.0,1072392.2999999998,14.0,178.0
7351053,control,31.0,Middle-aged,F,2.0,71485.04999999999,11.0,132.0
9168960,test,32.0,Middle-aged,F,2.0,47604.2,14.0,178.0
3983280,control,43.0,Middle-aged,F,3.0,477030.72,19.0,238.0
5139516,control,68.0,Senior,U,2.0,86681.16,8.0,103.0
2861194,test,46.0,Middle-aged,F,2.0,109079.02,9.0,108.0
7763498,test,39.5,Middle-aged,F,2.0,76659.7,12.0,144.0
5448299,test,27.0,Young dults,F,2.0,27204.72,9.0,119.0
6409774,test,43.0,Middle-aged,F,2.0,89870.02,18.0,227.0
7850573,test,88.0,Senior,M,2.0,82310.01,15.0,189.0
2813653,control,25.0,Young dults,U,2.0,42666.51,3.0,44.0
5732397,control,30.0,Young dults,U,3.0,109329.14,5.0,71.0
7124991,control,50.0,Middle-aged,U,2.0,34301.83,4.0,58.0
6252175,test,33.0,Middle-aged,M,2.0,29372.14,23.0,287.0
4198745,test,33.5,Middle-aged,M,4.0,111695.42,21.0,260.0
744140,test,59.5,Middle-aged,F,2.0,87895.54000000001,21.0,258.0
800925,control,70.0,Senior,F,3.0,1089355.22,20.0,246.0
4060801,control,77.0,Senior,F,2.0,33014.13,17.0,205.0
9047771,control,46.5,Middle-aged,F,2.0,170920.03999999998,15.0,191.0
6307628,test,67.5,Senior,M,2.0,25992.09,9.0,114.0
7341353,test,57.5,Middle-aged,F,2.0,167648.74,30.0,360.0
2516332,test,55.5,Middle-aged,M,2.0,72583.34,13.0,157.0
5049084,test,20.0,Young dults,M,3.0,33663.7,23.0,277.0
5795976,test,60.5,Senior,M,2.0,33957.81,10.0,127.0
3532962,test,31.5,Middle-aged,U,2.0,58811.98,5.0,71.0
6313693,test,31.5,Middle-aged,F,2.0,25656.66,8.0,104.0
3775552,control,60.5,Senior,U,2.0,39581.19,6.0,83.0
8958079,test,65.0,Senior,M,2.0,80489.73,12.0,148.0
8454454,control,38.0,Middle-aged,F,2.0,32038.04,16.0,203.0
5503800,control,52.5,Middle-aged,U,2.0,30440.02,4.0,58.0
31264,control,37.0,Middle-aged,M,2.0,60888.18,14.0,174.0
1102067,test,35.5,Middle-aged,M,3.0,106879.64,5.0,64.0
7331702,control,38.0,Middle-aged,M,4.0,180548.47,10.0,121.0
2224367,test,66.0,Senior,F,2.0,54281.78,5.0,70.0
2201280,test,54.5,Middle-aged,U,2.0,30053.61,8.0,99.0
7588305,control,49.0,Middle-aged,M,2.0,398429.06,10.0,121.0
3155117,control,58.0,Middle-aged,F,3.0,169435.44,9.0,108.0
689111,test,57.0,Middle-aged,U,2.0,75703.72,7.0,88.0
5202722,control,66.0,Senior,U,2.0,35109.63,8.0,96.0
8815594,test,65.5,Senior,U,2.0,37268.59,2.0,34.0
7193293,test,48.0,Middle-aged,M,2.0,61291.93,12.0,153.0
7928703,control,66.0,Senior,F,2.0,51752.4,14.0,179.0
8569541,test,47.5,Middle-aged,U,3.0,80622.53,7.0,87.0
5733968,test,34.0,Middle-aged,F,2.0,161741.87,16.0,195.0
1367110,test,53.0,Middle-aged,F,2.0,44896.91,11.0,143.0
7324963,test,37.5,Middle-aged,U,2.0,85617.04000000001,6.0,83.0
7429878,test,29.5,Young dults,M,2.0,111246.09,12.0,151.0
7157819,test,48.5,Middle-aged,F,2.0,43571.56,5.0,65.0
3362885,test,63.5,Senior,M,2.0,50051.17999999999,8.0,106.0
4957930,control,61.0,Senior,M,2.0,55496.84,10.0,123.0
4243629,test,32.0,Middle-aged,F,2.0,43291.91,14.0,178.0
483080,control,60.0,Senior,F,3.0,53040.03999999999,15.0,180.0
6730798,test,61.5,Senior,F,2.0,148158.56,14.0,178.0
8709700,test,32.5,Middle-aged,M,2.0,60097.75,12.0,152.0
3958467,test,53.0,Middle-aged,M,2.0,70166.73,14.0,175.0
2101802,test,67.0,Senior,F,2.0,658986.15,8.0,105.0
9360100,control,20.5,Young dults,U,3.0,94929.99,4.0,58.0
7028451,test,52.5,Middle-aged,U,2.0,27135.15,4.0,58.0
6970695,control,52.5,Middle-aged,F,2.0,52700.84,12.0,151.0
7505803,control,40.0,Middle-aged,M,2.0,53181.03999999999,15.0,183.0
1825507,test,28.5,Young dults,U,2.0,42593.19,5.0,71.0
7888604,test,24.5,Young dults,U,2.0,32516.03,5.0,60.0
9158808,control,55.0,Middle-aged,M,2.0,183566.91,24.0,298.0
4191064,control,21.5,Young dults,F,2.0,76854.84,24.0,293.0
9586139,test,74.5,Senior,M,2.0,404061.4,20.0,249.0
5600574,control,29.5,Young dults,F,2.0,62806.85,18.0,220.0
3575102,test,27.5,Young dults,M,2.0,153502.19,17.0,209.0
6588167,control,64.0,Senior,M,2.0,151082.86,15.0,190.0
9786097,test,65.0,Senior,M,2.0,60481.7,14.0,174.0
4130347,control,31.5,Middle-aged,M,3.0,76588.28,11.0,136.0
967001,test,27.5,Young dults,F,2.0,85333.53,14.0,169.0
3104178,test,24.5,Young dults,U,2.0,26952.03,5.0,60.0
6169187,control,32.5,Middle-aged,M,2.0,110717.7,13.0,164.0
8280766,control,29.0,Young dults,F,2.0,50985.83,15.0,190.0
5155130,test,29.0,Young dults,U,2.0,28692.52,6.0,72.0
9762548,test,76.0,Senior,F,2.0,633777.7000000001,10.0,131.0
9643435,test,27.0,Young dults,U,2.0,46675.76,8.0,99.0
7343199,control,37.5,Middle-aged,M,2.0,528290.53,15.0,189.0
9463544,test,45.5,Middle-aged,U,2.0,28184.45,5.0,70.0
1107791,test,26.0,Young dults,U,2.0,43986.32,5.0,65.0
6975672,test,56.0,Middle-aged,F,2.0,190923.58,8.0,107.0
5747246,test,31.0,Middle-aged,U,2.0,57713.23,7.0,95.0
995182,test,57.0,Middle-aged,U,2.0,30291.57,4.0,59.0
1283142,control,24.5,Young dults,U,3.0,109969.73,4.0,58.0
5004277,test,54.5,Middle-aged,F,2.0,100147.25,16.0,196.0
4174656,control,27.0,Young dults,U,2.0,33677.649999999994,7.0,86.0
2585397,test,37.0,Middle-aged,U,2.0,78043.63,8.0,98.0
3649335,control,51.0,Middle-aged,M,2.0,149649.22,12.0,153.0
5155111,control,48.5,Middle-aged,F,2.0,90805.41,14.0,173.0
2519728,test,27.5,Young dults,M,2.0,62658.14,10.0,125.0
2209237,test,66.5,Senior,M,2.0,65908.23999999999,16.0,194.0
2783648,control,58.0,Middle-aged,U,2.0,61343.27,6.0,79.0
8268067,test,39.0,Middle-aged,M,2.0,105823.74,5.0,66.0
8257908,test,43.5,Middle-aged,M,2.0,43444.64,4.0,58.0
1773682,test,62.0,Senior,M,3.0,159699.93,29.0,357.0
2100975,test,24.0,Young dults,U,2.0,30608.11,4.0,58.0
4339267,control,69.0,Senior,M,3.0,289009.89,27.0,334.0
370021,test,31.5,Middle-aged,M,2.0,67569.14,9.0,117.0
4635161,control,28.0,Young dults,U,2.0,32496.97,6.0,80.0
1229722,test,51.5,Middle-aged,U,3.0,73655.95,4.0,58.0
3238512,test,27.0,Young dults,F,2.0,53528.36,9.0,119.0
8804547,control,58.0,Middle-aged,F,2.0,180238.92,15.0,181.0
3580416,test,74.5,Senior,F,4.0,857829.3200000001,28.0,336.0
675167,control,23.0,Young dults,U,2.0,48855.66,9.0,116.0
7031386,control,72.0,Senior,F,2.0,149772.47999999998,13.0,157.0
5503316,test,71.0,Senior,M,2.0,58391.95,10.0,120.0
417189,control,70.5,Senior,U,2.0,789436.4800000001,6.0,78.0
3749952,test,31.0,Middle-aged,U,2.0,50533.61,4.0,59.0
769715,control,64.0,Senior,U,2.0,59845.04,8.0,103.0
721104,control,49.0,Middle-aged,M,4.0,56684.08,4.0,58.0
372697,test,69.0,Senior,U,2.0,173242.12,6.0,75.0
9267490,test,62.5,Senior,F,2.0,83555.4,12.0,147.0
8410323,test,64.0,Senior,M,2.0,114798.28,9.0,108.0
8841258,control,29.5,Young dults,M,2.0,127799.96,13.0,162.0
2417501,control,64.0,Senior,F,3.0,224731.96,11.0,133.0
6157625,test,29.5,Young dults,F,3.0,61430.63,13.0,164.0
6934454,test,53.0,Middle-aged,M,4.0,496361.26,12.0,145.0
762507,test,36.0,Middle-aged,F,2.0,25323.18,7.0,94.0
4686729,control,53.0,Middle-aged,M,2.0,43784.47,8.0,105.0
7309471,test,57.0,Middle-aged,F,2.0,231166.16,5.0,61.0
5201721,test,38.5,Middle-aged,M,2.0,23896.26,14.0,179.0
6968462,control,57.0,Middle-aged,M,3.0,492448.37,24.0,298.0
2333118,test,74.5,Senior,F,3.0,413325.24,24.0,293.0
8439914,test,28.0,Young dults,M,2.0,31036.08,23.0,277.0
7321228,test,52.5,Middle-aged,F,2.0,29806.72,21.0,254.0
3493434,control,68.5,Senior,F,2.0,90936.25,17.0,215.0
3449485,test,66.5,Senior,F,2.0,40292.24,20.0,246.0
6058559,control,49.5,Middle-aged,U,2.0,153519.5,7.0,84.0
1613498,control,43.5,Middle-aged,F,2.0,133165.83000000002,15.0,191.0
2292757,test,37.5,Middle-aged,M,2.0,83913.88,8.0,104.0
6147411,test,35.5,Middle-aged,M,2.0,795678.9500000001,16.0,203.0
6024983,control,62.5,Senior,U,2.0,720092.14,4.0,57.0
3097665,test,29.5,Young dults,M,2.0,28466.92,9.0,108.0
6888672,control,50.5,Middle-aged,U,2.0,38115.75,25.0,311.0
3760446,test,22.0,Young dults,M,2.0,34300.27,8.0,105.0
6294674,test,22.5,Young dults,U,2.0,51057.52,5.0,70.0
7705056,control,30.5,Time to die,M,2.0,96346.22,11.0,132.0
3727197,test,36.0,Middle-aged,F,2.0,30441.2,13.0,158.0
4900085,control,42.5,Middle-aged,U,3.0,130257.91,6.0,83.0
1515355,test,53.0,Middle-aged,U,2.0,71526.84,6.0,82.0
4982508,control,46.5,Middle-aged,M,2.0,44437.35,11.0,142.0
825826,test,54.0,Middle-aged,U,2.0,54011.33,5.0,61.0
1649284,control,23.5,Young dults,F,2.0,39706.43,5.0,71.0
9342076,test,58.0,Middle-aged,U,2.0,31579.83,4.0,58.0
6343258,control,27.0,Young dults,U,3.0,36144.65,5.0,65.0
1044199,test,53.5,Middle-aged,U,2.0,42454.44,6.0,72.0
2194700,test,28.0,Young dults,U,2.0,48560.42,6.0,72.0
5609236,test,52.0,Middle-aged,M,2.0,23830.85,12.0,153.0
2508516,test,67.5,Senior,M,2.0,760106.37,9.0,113.0
136138,control,25.5,Young dults,M,3.0,69573.76,4.0,59.0
2536110,control,65.5,Senior,M,3.0,103547.86,15.0,190.0
4281434,test,58.0,Middle-aged,F,2.0,214431.71,34.0,411.0
3715889,test,67.0,Senior,U,2.0,35741.81,7.0,84.0
1914194,control,30.0,Young dults,F,2.0,59075.75,14.0,179.0
3063857,test,64.0,Senior,M,2.0,56005.48,13.0,167.0
3726879,control,61.5,Senior,M,2.0,228251.86,15.0,189.0
9187532,control,29.5,Young dults,U,3.0,63999.67,5.0,65.0
100503,control,21.0,Young dults,M,3.0,52099.62,8.0,106.0
366858,control,33.5,Middle-aged,M,2.0,80520.54999999999,11.0,143.0
6627483,test,34.0,Middle-aged,U,2.0,24421.93,6.0,83.0
5777055,test,65.5,Senior,M,2.0,122089.65,15.0,188.0
7662689,control,49.0,Middle-aged,F,2.0,43916.11,14.0,170.0
5267839,test,59.0,Middle-aged,U,2.0,162299.96000000002,6.0,82.0
1841547,control,53.0,Middle-aged,F,3.0,279764.16,7.0,95.0
8486603,control,44.0,Middle-aged,U,2.0,43461.24,7.0,85.0
3003277,control,67.5,Senior,U,3.0,159857.93,4.0,59.0
2458751,test,50.0,Middle-aged,M,2.0,161825.91999999998,18.0,223.0
5436026,control,45.5,Middle-aged,F,2.0,79601.54000000001,9.0,118.0
4233950,control,52.5,Middle-aged,U,2.0,204758.83,7.0,93.0
5836316,test,22.0,Young dults,U,4.0,52204.7,6.0,74.0
5280867,test,46.5,Middle-aged,M,2.0,34807.61,15.0,191.0
8642673,control,24.5,Young dults,U,3.0,61834.07,7.0,94.0
4481283,control,28.0,Young dults,U,2.0,44744.38,6.0,80.0
2440734,test,48.0,Middle-aged,U,2.0,40262.88,6.0,72.0
6313562,control,47.0,Middle-aged,M,2.0,82380.17,15.0,182.0
494367,test,43.5,Middle-aged,F,2.0,25558.03,5.0,62.0
9246963,test,25.0,Young dults,U,3.0,119334.31,6.0,77.0
4732570,control,35.0,Middle-aged,M,2.0,170677.2,15.0,188.0
7711789,control,53.5,Middle-aged,F,3.0,1255099.09,23.0,282.0
8105626,control,56.0,Middle-aged,F,2.0,38546.92,21.0,259.0
6456920,test,74.5,Senior,F,2.0,60679.55,20.0,241.0
641191,control,31.0,Middle-aged,M,2.0,39912.12,19.0,238.0
8745042,control,44.0,Middle-aged,F,2.0,49021.39,19.0,236.0
8521180,test,59.0,Middle-aged,M,2.0,71541.54999999999,19.0,235.0
4272509,test,55.5,Middle-aged,M,2.0,134631.15,19.0,229.0
7801931,control,62.0,Senior,M,3.0,352664.6,18.0,220.0
452359,test,42.5,Middle-aged,M,3.0,433376.53,17.0,211.0
7688715,control,60.0,Senior,F,2.0,46326.24,17.0,209.0
4398041,test,75.0,Senior,F,2.0,47388.52,26.0,321.0
5868356,control,64.0,Senior,F,2.0,246504.32,21.0,253.0
3788267,test,39.0,Middle-aged,U,2.0,25156.39,5.0,71.0
4311765,control,55.0,Middle-aged,F,4.0,102951.08,4.0,59.0
9549111,control,44.0,Middle-aged,F,3.0,302704.61,12.0,152.0
7228845,test,25.0,Young dults,F,3.0,148953.91,28.0,342.0
2977108,control,57.5,Middle-aged,F,2.0,36239.56,11.0,142.0
6848141,test,48.0,Middle-aged,U,2.0,53626.13,4.0,59.0
4762443,control,56.5,Middle-aged,U,2.0,73023.20999999999,8.0,97.0
614793,control,61.5,Senior,U,2.0,94420.68,13.0,162.0
4456015,test,36.0,Middle-aged,F,2.0,56018.17999999999,12.0,154.0
3761675,control,25.0,Young dults,U,2.0,35934.21,5.0,68.0
9241279,test,61.0,Senior,F,2.0,102714.61,18.0,217.0
4231488,test,73.0,Senior,M,2.0,158982.91999999998,14.0,171.0
6635004,control,38.0,Middle-aged,F,2.0,26356.32,9.0,114.0
3720127,control,29.5,Young dults,M,2.0,34595.98,9.0,108.0
883189,test,65.0,Senior,F,2.0,85889.4,10.0,125.0
9688073,control,70.0,Senior,U,2.0,381643.12,8.0,97.0
3400859,test,27.5,Young dults,U,2.0,38044.36,7.0,86.0
3530347,control,52.5,Middle-aged,M,2.0,78283.26999999999,12.0,155.0
8275762,test,29.5,Young dults,U,2.0,44096.57,5.0,65.0
9560799,test,34.0,Middle-aged,M,2.0,122074.58,14.0,176.0
7873338,control,55.5,Middle-aged,U,2.0,56445.87,5.0,69.0
9864867,control,58.0,Middle-aged,F,2.0,54940.67,10.0,130.0
8549691,test,54.5,Middle-aged,M,2.0,282535.24,28.0,336.0
4778938,control,66.5,Senior,M,2.0,51922.44,13.0,166.0
4015014,control,37.0,Middle-aged,M,5.0,74969.39,9.0,109.0
7891841,test,24.5,Young dults,U,2.0,25655.04,7.0,89.0
7858258,control,69.5,Senior,F,4.0,723018.5700000001,13.0,157.0
4146433,test,44.5,Middle-aged,F,2.0,45604.24,14.0,169.0
8317305,test,34.5,Middle-aged,F,4.0,287694.07,15.0,182.0
6608062,test,62.0,Senior,M,4.0,743208.67,46.0,562.0
2698218,test,27.0,Young dults,U,2.0,66729.95999999999,5.0,70.0
6477539,control,26.0,Young dults,U,2.0,51217.89,5.0,70.0
4746055,test,31.0,Middle-aged,F,2.0,40704.67,16.0,192.0
3090130,control,60.5,Senior,U,2.0,373823.1,6.0,83.0
6749579,control,40.0,Middle-aged,U,2.0,29137.43,4.0,58.0
3710626,test,29.0,Young dults,F,2.0,35341.11,6.0,72.0
2791386,test,30.5,Time to die,F,2.0,43706.76,9.0,109.0
5260045,control,33.0,Middle-aged,U,2.0,64300.26,15.0,182.0
3557067,test,67.0,Senior,U,3.0,357514.93,15.0,187.0
3696125,control,33.0,Middle-aged,M,3.0,280453.59,21.0,261.0
1417586,control,26.0,Young dults,U,3.0,77544.59,6.0,83.0
3529675,test,50.5,Middle-aged,M,2.0,27864.73,24.0,288.0
1787889,control,69.5,Senior,F,2.0,58854.98,23.0,286.0
2293275,control,62.5,Senior,M,3.0,162055.18,22.0,269.0
6316298,control,61.0,Senior,M,4.0,213167.09000000003,22.0,265.0
5766460,test,75.5,Senior,M,2.0,306100.03,21.0,260.0
9008137,control,61.5,Senior,M,4.0,723916.28,21.0,257.0
4339110,test,43.5,Middle-aged,M,2.0,110090.27,20.0,245.0
7442839,control,42.5,Middle-aged,F,2.0,75496.13,19.0,229.0
3467814,control,44.0,Middle-aged,M,2.0,24980.94,17.0,215.0
